Emotions,Path
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
calm,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
surprise,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
disgust,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
fear,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
happy,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
neutral,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
sad,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
angry,/home/jupyter/imported/kaggler/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
